,region,date,n
3180,Provence-Alpes-Côte d'Azur,2016-10-16,116
3181,Provence-Alpes-Côte d'Azur,2016-10-23,140
3182,Provence-Alpes-Côte d'Azur,2016-10-30,158
3183,Provence-Alpes-Côte d'Azur,2016-11-06,131
3184,Provence-Alpes-Côte d'Azur,2016-11-13,153
3185,Provence-Alpes-Côte d'Azur,2016-11-20,145
3186,Provence-Alpes-Côte d'Azur,2016-11-27,137
3187,Provence-Alpes-Côte d'Azur,2016-12-04,110
3188,Provence-Alpes-Côte d'Azur,2016-12-11,128
3189,Provence-Alpes-Côte d'Azur,2016-12-18,133
3190,Provence-Alpes-Côte d'Azur,2016-12-25,158
3191,Provence-Alpes-Côte d'Azur,2017-01-01,129
3192,Provence-Alpes-Côte d'Azur,2017-01-08,131
3193,Provence-Alpes-Côte d'Azur,2017-01-15,124
3194,Provence-Alpes-Côte d'Azur,2017-01-22,110
3195,Provence-Alpes-Côte d'Azur,2017-01-29,115
3196,Provence-Alpes-Côte d'Azur,2017-02-05,125
3197,Provence-Alpes-Côte d'Azur,2017-02-12,139
3198,Provence-Alpes-Côte d'Azur,2017-02-19,108
3199,Provence-Alpes-Côte d'Azur,2017-02-26,118
3200,Provence-Alpes-Côte d'Azur,2017-03-05,127
3201,Provence-Alpes-Côte d'Azur,2017-03-12,125
3202,Provence-Alpes-Côte d'Azur,2017-03-19,131
3203,Provence-Alpes-Côte d'Azur,2017-03-26,121
3204,Provence-Alpes-Côte d'Azur,2017-04-02,130
3205,Provence-Alpes-Côte d'Azur,2017-04-09,143
3206,Provence-Alpes-Côte d'Azur,2017-04-16,149
3207,Provence-Alpes-Côte d'Azur,2017-04-23,115
3208,Provence-Alpes-Côte d'Azur,2017-04-30,116
3209,Provence-Alpes-Côte d'Azur,2017-05-07,124
3210,Provence-Alpes-Côte d'Azur,2017-05-14,104
3211,Provence-Alpes-Côte d'Azur,2017-05-21,152
3212,Provence-Alpes-Côte d'Azur,2017-05-28,151
3213,Provence-Alpes-Côte d'Azur,2017-06-04,120
3214,Provence-Alpes-Côte d'Azur,2017-06-11,144
3215,Provence-Alpes-Côte d'Azur,2017-06-18,155
3216,Provence-Alpes-Côte d'Azur,2017-06-25,125
3217,Provence-Alpes-Côte d'Azur,2017-07-02,168
3218,Provence-Alpes-Côte d'Azur,2017-07-09,187
3219,Provence-Alpes-Côte d'Azur,2017-07-16,183
3220,Provence-Alpes-Côte d'Azur,2017-07-23,194
3221,Provence-Alpes-Côte d'Azur,2017-07-30,231
3222,Provence-Alpes-Côte d'Azur,2017-08-06,148
3223,Provence-Alpes-Côte d'Azur,2017-08-13,178
3224,Provence-Alpes-Côte d'Azur,2017-08-20,160
3225,Provence-Alpes-Côte d'Azur,2017-08-27,137
3226,Provence-Alpes-Côte d'Azur,2017-09-03,128
3227,Provence-Alpes-Côte d'Azur,2017-09-10,159
3228,Provence-Alpes-Côte d'Azur,2017-09-17,140
3229,Provence-Alpes-Côte d'Azur,2017-09-24,165
3230,Provence-Alpes-Côte d'Azur,2017-10-01,134
3231,Provence-Alpes-Côte d'Azur,2017-10-08,154
3232,Provence-Alpes-Côte d'Azur,2017-10-15,113
3233,Provence-Alpes-Côte d'Azur,2017-10-22,142
3234,Provence-Alpes-Côte d'Azur,2017-10-29,132
3235,Provence-Alpes-Côte d'Azur,2017-11-05,142
3236,Provence-Alpes-Côte d'Azur,2017-11-12,106
3237,Provence-Alpes-Côte d'Azur,2017-11-19,107
3238,Provence-Alpes-Côte d'Azur,2017-11-26,120
3239,Provence-Alpes-Côte d'Azur,2017-12-03,115
3240,Provence-Alpes-Côte d'Azur,2017-12-10,108
3241,Provence-Alpes-Côte d'Azur,2017-12-17,111
3242,Provence-Alpes-Côte d'Azur,2017-12-24,147
3243,Provence-Alpes-Côte d'Azur,2017-12-31,122
3244,Provence-Alpes-Côte d'Azur,2018-01-07,127
3245,Provence-Alpes-Côte d'Azur,2018-01-14,90
3246,Provence-Alpes-Côte d'Azur,2018-01-21,93
3247,Provence-Alpes-Côte d'Azur,2018-01-28,116
3248,Provence-Alpes-Côte d'Azur,2018-02-04,113
3249,Provence-Alpes-Côte d'Azur,2018-02-11,134
3250,Provence-Alpes-Côte d'Azur,2018-02-18,142
3251,Provence-Alpes-Côte d'Azur,2018-02-25,140
3252,Provence-Alpes-Côte d'Azur,2018-03-04,123
3253,Provence-Alpes-Côte d'Azur,2018-03-11,130
3254,Provence-Alpes-Côte d'Azur,2018-03-18,125
3255,Provence-Alpes-Côte d'Azur,2018-03-25,133
3256,Provence-Alpes-Côte d'Azur,2018-04-01,128
3257,Provence-Alpes-Côte d'Azur,2018-04-08,97
3258,Provence-Alpes-Côte d'Azur,2018-04-15,82
3259,Provence-Alpes-Côte d'Azur,2018-04-22,127
3260,Provence-Alpes-Côte d'Azur,2018-04-29,116
3261,Provence-Alpes-Côte d'Azur,2018-05-06,95
3262,Provence-Alpes-Côte d'Azur,2018-05-13,85
3263,Provence-Alpes-Côte d'Azur,2018-05-20,126
3264,Provence-Alpes-Côte d'Azur,2018-05-27,115
3265,Provence-Alpes-Côte d'Azur,2018-06-03,128
3266,Provence-Alpes-Côte d'Azur,2018-06-10,124
3267,Provence-Alpes-Côte d'Azur,2018-06-17,111
3268,Provence-Alpes-Côte d'Azur,2018-06-24,135
3269,Provence-Alpes-Côte d'Azur,2018-07-01,153
3270,Provence-Alpes-Côte d'Azur,2018-07-08,156
3271,Provence-Alpes-Côte d'Azur,2018-07-15,148
3272,Provence-Alpes-Côte d'Azur,2018-07-22,181
3273,Provence-Alpes-Côte d'Azur,2018-07-29,163
3274,Provence-Alpes-Côte d'Azur,2018-08-05,152
3275,Provence-Alpes-Côte d'Azur,2018-08-12,151
3276,Provence-Alpes-Côte d'Azur,2018-08-19,140
3277,Provence-Alpes-Côte d'Azur,2018-08-26,157
3278,Provence-Alpes-Côte d'Azur,2018-09-02,146
3279,Provence-Alpes-Côte d'Azur,2018-09-09,136
3280,Provence-Alpes-Côte d'Azur,2018-09-16,108
3281,Provence-Alpes-Côte d'Azur,2018-09-23,129
3282,Provence-Alpes-Côte d'Azur,2018-09-30,137
3283,Provence-Alpes-Côte d'Azur,2018-10-07,155
3284,Provence-Alpes-Côte d'Azur,2018-10-14,136
3285,Provence-Alpes-Côte d'Azur,2018-10-21,115
3286,Provence-Alpes-Côte d'Azur,2018-10-28,131
3287,Provence-Alpes-Côte d'Azur,2018-11-04,128
3288,Provence-Alpes-Côte d'Azur,2018-11-11,116
3289,Provence-Alpes-Côte d'Azur,2018-11-18,148
3290,Provence-Alpes-Côte d'Azur,2018-11-25,112
3291,Provence-Alpes-Côte d'Azur,2018-12-02,90
3292,Provence-Alpes-Côte d'Azur,2018-12-09,108
3293,Provence-Alpes-Côte d'Azur,2018-12-16,112
3294,Provence-Alpes-Côte d'Azur,2018-12-23,132
3295,Provence-Alpes-Côte d'Azur,2018-12-30,112
3296,Provence-Alpes-Côte d'Azur,2019-01-06,112
3297,Provence-Alpes-Côte d'Azur,2019-01-13,88
3298,Provence-Alpes-Côte d'Azur,2019-01-20,105
3299,Provence-Alpes-Côte d'Azur,2019-01-27,95
3300,Provence-Alpes-Côte d'Azur,2019-02-03,92
3301,Provence-Alpes-Côte d'Azur,2019-02-10,105
3302,Provence-Alpes-Côte d'Azur,2019-02-17,92
3303,Provence-Alpes-Côte d'Azur,2019-02-24,124
3304,Provence-Alpes-Côte d'Azur,2019-03-03,124
3305,Provence-Alpes-Côte d'Azur,2019-03-10,111
3306,Provence-Alpes-Côte d'Azur,2019-03-17,106
3307,Provence-Alpes-Côte d'Azur,2019-03-24,116
3308,Provence-Alpes-Côte d'Azur,2019-03-31,102
3309,Provence-Alpes-Côte d'Azur,2019-04-07,106
3310,Provence-Alpes-Côte d'Azur,2019-04-14,101
3311,Provence-Alpes-Côte d'Azur,2019-04-21,98
3312,Provence-Alpes-Côte d'Azur,2019-04-28,145
3313,Provence-Alpes-Côte d'Azur,2019-05-05,89
3314,Provence-Alpes-Côte d'Azur,2019-05-12,82
3315,Provence-Alpes-Côte d'Azur,2019-05-19,125
3316,Provence-Alpes-Côte d'Azur,2019-05-26,132
3317,Provence-Alpes-Côte d'Azur,2019-06-02,110
3318,Provence-Alpes-Côte d'Azur,2019-06-09,127
3319,Provence-Alpes-Côte d'Azur,2019-06-16,77
3320,Provence-Alpes-Côte d'Azur,2019-06-23,120
3321,Provence-Alpes-Côte d'Azur,2019-06-30,129
3322,Provence-Alpes-Côte d'Azur,2019-07-07,144
3323,Provence-Alpes-Côte d'Azur,2019-07-14,140
3324,Provence-Alpes-Côte d'Azur,2019-07-21,173
3325,Provence-Alpes-Côte d'Azur,2019-07-28,180
3326,Provence-Alpes-Côte d'Azur,2019-08-04,147
3327,Provence-Alpes-Côte d'Azur,2019-08-11,146
3328,Provence-Alpes-Côte d'Azur,2019-08-18,155
3329,Provence-Alpes-Côte d'Azur,2019-08-25,115
3330,Provence-Alpes-Côte d'Azur,2019-09-01,106
3331,Provence-Alpes-Côte d'Azur,2019-09-08,100
3332,Provence-Alpes-Côte d'Azur,2019-09-15,119
3333,Provence-Alpes-Côte d'Azur,2019-09-22,118
3334,Provence-Alpes-Côte d'Azur,2019-09-29,115
3335,Provence-Alpes-Côte d'Azur,2019-10-06,81
3336,Provence-Alpes-Côte d'Azur,2019-10-13,106
3337,Provence-Alpes-Côte d'Azur,2019-10-20,92
3338,Provence-Alpes-Côte d'Azur,2019-10-27,111
3339,Provence-Alpes-Côte d'Azur,2019-11-03,123
3340,Provence-Alpes-Côte d'Azur,2019-11-10,101
3341,Provence-Alpes-Côte d'Azur,2019-11-17,98
3342,Provence-Alpes-Côte d'Azur,2019-11-24,94
3343,Provence-Alpes-Côte d'Azur,2019-12-01,95
3344,Provence-Alpes-Côte d'Azur,2019-12-08,57
3345,Provence-Alpes-Côte d'Azur,2019-12-15,30
3346,Provence-Alpes-Côte d'Azur,2019-12-22,44
3347,Provence-Alpes-Côte d'Azur,2019-12-29,66
3348,Provence-Alpes-Côte d'Azur,2020-01-05,63
3349,Provence-Alpes-Côte d'Azur,2020-01-12,66
3350,Provence-Alpes-Côte d'Azur,2020-01-19,70
3351,Provence-Alpes-Côte d'Azur,2020-01-26,84
3352,Provence-Alpes-Côte d'Azur,2020-02-02,85
3353,Provence-Alpes-Côte d'Azur,2020-02-09,96
3354,Provence-Alpes-Côte d'Azur,2020-02-16,103
3355,Provence-Alpes-Côte d'Azur,2020-02-23,81
3356,Provence-Alpes-Côte d'Azur,2020-03-01,78
3357,Provence-Alpes-Côte d'Azur,2020-03-08,79
3358,Provence-Alpes-Côte d'Azur,2020-03-15,83
3359,Provence-Alpes-Côte d'Azur,2020-03-22,9
3360,Provence-Alpes-Côte d'Azur,2020-03-29,0
3361,Provence-Alpes-Côte d'Azur,2020-04-05,0
3362,Provence-Alpes-Côte d'Azur,2020-04-12,0
3363,Provence-Alpes-Côte d'Azur,2020-04-19,0
3364,Provence-Alpes-Côte d'Azur,2020-04-26,0
3365,Provence-Alpes-Côte d'Azur,2020-05-03,0
3366,Provence-Alpes-Côte d'Azur,2020-05-10,0
3367,Provence-Alpes-Côte d'Azur,2020-05-17,10
3368,Provence-Alpes-Côte d'Azur,2020-05-24,20
3369,Provence-Alpes-Côte d'Azur,2020-05-31,19
3370,Provence-Alpes-Côte d'Azur,2020-06-07,40
3371,Provence-Alpes-Côte d'Azur,2020-06-14,27
3372,Provence-Alpes-Côte d'Azur,2020-06-21,37
3373,Provence-Alpes-Côte d'Azur,2020-06-28,84
3374,Provence-Alpes-Côte d'Azur,2020-07-05,101
3375,Provence-Alpes-Côte d'Azur,2020-07-12,103
3376,Provence-Alpes-Côte d'Azur,2020-07-19,81
3377,Provence-Alpes-Côte d'Azur,2020-07-26,101
3378,Provence-Alpes-Côte d'Azur,2020-08-02,134
3379,Provence-Alpes-Côte d'Azur,2020-08-09,121
3380,Provence-Alpes-Côte d'Azur,2020-08-16,110
3381,Provence-Alpes-Côte d'Azur,2020-08-23,88
3382,Provence-Alpes-Côte d'Azur,2020-08-30,117
3383,Provence-Alpes-Côte d'Azur,2020-09-06,104
3384,Provence-Alpes-Côte d'Azur,2020-09-13,58
3385,Provence-Alpes-Côte d'Azur,2020-09-20,79
3386,Provence-Alpes-Côte d'Azur,2020-09-27,55
3387,Provence-Alpes-Côte d'Azur,2020-10-04,69
3388,Provence-Alpes-Côte d'Azur,2020-10-11,73
3389,Provence-Alpes-Côte d'Azur,2020-10-18,91
3390,Provence-Alpes-Côte d'Azur,2020-10-25,78
3391,Provence-Alpes-Côte d'Azur,2020-11-01,68
3392,Provence-Alpes-Côte d'Azur,2020-11-08,32
3393,Provence-Alpes-Côte d'Azur,2020-11-15,16
3394,Provence-Alpes-Côte d'Azur,2020-11-22,34
3395,Provence-Alpes-Côte d'Azur,2020-11-29,19
3396,Provence-Alpes-Côte d'Azur,2020-12-06,34
3397,Provence-Alpes-Côte d'Azur,2020-12-13,50
3398,Provence-Alpes-Côte d'Azur,2020-12-20,63
3399,Provence-Alpes-Côte d'Azur,2020-12-27,77
3400,Provence-Alpes-Côte d'Azur,2021-01-03,77
3401,Provence-Alpes-Côte d'Azur,2021-01-10,54
3402,Provence-Alpes-Côte d'Azur,2021-01-17,51
3403,Provence-Alpes-Côte d'Azur,2021-01-24,44
3404,Provence-Alpes-Côte d'Azur,2021-01-31,73
3405,Provence-Alpes-Côte d'Azur,2021-02-07,63
3406,Provence-Alpes-Côte d'Azur,2021-02-14,56
3407,Provence-Alpes-Côte d'Azur,2021-02-21,76
3408,Provence-Alpes-Côte d'Azur,2021-02-28,82
3409,Provence-Alpes-Côte d'Azur,2021-03-07,87
3410,Provence-Alpes-Côte d'Azur,2021-03-14,51
3411,Provence-Alpes-Côte d'Azur,2021-03-21,51
3412,Provence-Alpes-Côte d'Azur,2021-03-28,70
3413,Provence-Alpes-Côte d'Azur,2021-04-04,61
3414,Provence-Alpes-Côte d'Azur,2021-04-11,63
3415,Provence-Alpes-Côte d'Azur,2021-04-18,53
3416,Provence-Alpes-Côte d'Azur,2021-04-25,60
3417,Provence-Alpes-Côte d'Azur,2021-05-02,51
3418,Provence-Alpes-Côte d'Azur,2021-05-09,97
3419,Provence-Alpes-Côte d'Azur,2021-05-16,70
3420,Provence-Alpes-Côte d'Azur,2021-05-23,72
3421,Provence-Alpes-Côte d'Azur,2021-05-30,104
3422,Provence-Alpes-Côte d'Azur,2021-06-06,74
3423,Provence-Alpes-Côte d'Azur,2021-06-13,89
3424,Provence-Alpes-Côte d'Azur,2021-06-20,89
3425,Provence-Alpes-Côte d'Azur,2021-06-27,104
3426,Provence-Alpes-Côte d'Azur,2021-07-04,106
3427,Provence-Alpes-Côte d'Azur,2021-07-11,122
3428,Provence-Alpes-Côte d'Azur,2021-07-18,130
3429,Provence-Alpes-Côte d'Azur,2021-07-25,109
3430,Provence-Alpes-Côte d'Azur,2021-08-01,132
3431,Provence-Alpes-Côte d'Azur,2021-08-08,107
3432,Provence-Alpes-Côte d'Azur,2021-08-15,114
3433,Provence-Alpes-Côte d'Azur,2021-08-22,114
3434,Provence-Alpes-Côte d'Azur,2021-08-29,128
3435,Provence-Alpes-Côte d'Azur,2021-09-05,81
3436,Provence-Alpes-Côte d'Azur,2021-09-12,101
3437,Provence-Alpes-Côte d'Azur,2021-09-19,64
3438,Provence-Alpes-Côte d'Azur,2021-09-26,95
3439,Provence-Alpes-Côte d'Azur,2021-10-03,82
3440,Provence-Alpes-Côte d'Azur,2021-10-10,75
3441,Provence-Alpes-Côte d'Azur,2021-10-17,82
3442,Provence-Alpes-Côte d'Azur,2021-10-24,75
3443,Provence-Alpes-Côte d'Azur,2021-10-31,86
3444,Provence-Alpes-Côte d'Azur,2021-11-07,87
3445,Provence-Alpes-Côte d'Azur,2021-11-14,60
3446,Provence-Alpes-Côte d'Azur,2021-11-21,61
3447,Provence-Alpes-Côte d'Azur,2021-11-28,50
3448,Provence-Alpes-Côte d'Azur,2021-12-05,57
3449,Provence-Alpes-Côte d'Azur,2021-12-12,71
3450,Provence-Alpes-Côte d'Azur,2021-12-19,75
3451,Provence-Alpes-Côte d'Azur,2021-12-26,78
3452,Provence-Alpes-Côte d'Azur,2022-01-02,65
3453,Île-de-France,2016-01-03,64
3454,Île-de-France,2016-01-10,439
3455,Île-de-France,2016-01-17,530
3456,Île-de-France,2016-01-24,325
3457,Île-de-France,2016-01-31,339
3458,Île-de-France,2016-02-07,387
3459,Île-de-France,2016-02-14,341
3460,Île-de-France,2016-02-21,357
3461,Île-de-France,2016-02-28,336
3462,Île-de-France,2016-03-06,385
3463,Île-de-France,2016-03-13,383
3464,Île-de-France,2016-03-20,344
3465,Île-de-France,2016-03-27,416
3466,Île-de-France,2016-04-03,373
3467,Île-de-France,2016-04-10,401
3468,Île-de-France,2016-04-17,462
3469,Île-de-France,2016-04-24,357
3470,Île-de-France,2016-05-01,364
3471,Île-de-France,2016-05-08,346
3472,Île-de-France,2016-05-15,389
3473,Île-de-France,2016-05-22,384
3474,Île-de-France,2016-05-29,363
3475,Île-de-France,2016-06-05,318
3476,Île-de-France,2016-06-12,357
3477,Île-de-France,2016-06-19,327
3478,Île-de-France,2016-06-26,465
3479,Île-de-France,2016-07-03,405
3480,Île-de-France,2016-07-10,494
3481,Île-de-France,2016-07-17,380
3482,Île-de-France,2016-07-24,424
3483,Île-de-France,2016-07-31,309
3484,Île-de-France,2016-08-07,433
3485,Île-de-France,2016-08-14,396
3486,Île-de-France,2016-08-21,416
3487,Île-de-France,2016-08-28,338
3488,Île-de-France,2016-09-04,354
3489,Île-de-France,2016-09-11,431
3490,Île-de-France,2016-09-18,342
3491,Île-de-France,2016-09-25,327
3492,Île-de-France,2016-10-02,336
3493,Île-de-France,2016-10-09,481
3494,Île-de-France,2016-10-16,359
3495,Île-de-France,2016-10-23,339
3496,Île-de-France,2016-10-30,371
3497,Île-de-France,2016-11-06,303
3498,Île-de-France,2016-11-13,427
3499,Île-de-France,2016-11-20,344
3500,Île-de-France,2016-11-27,280
3501,Île-de-France,2016-12-04,296
3502,Île-de-France,2016-12-11,305
3503,Île-de-France,2016-12-18,325
3504,Île-de-France,2016-12-25,328
3505,Île-de-France,2017-01-01,312
3506,Île-de-France,2017-01-08,353
3507,Île-de-France,2017-01-15,356
3508,Île-de-France,2017-01-22,308
3509,Île-de-France,2017-01-29,360
3510,Île-de-France,2017-02-05,316
3511,Île-de-France,2017-02-12,407
3512,Île-de-France,2017-02-19,397
3513,Île-de-France,2017-02-26,377
3514,Île-de-France,2017-03-05,325
3515,Île-de-France,2017-03-12,356
3516,Île-de-France,2017-03-19,313
3517,Île-de-France,2017-03-26,282
3518,Île-de-France,2017-04-02,357
3519,Île-de-France,2017-04-09,354
3520,Île-de-France,2017-04-16,341
3521,Île-de-France,2017-04-23,348
3522,Île-de-France,2017-04-30,378
3523,Île-de-France,2017-05-07,333
3524,Île-de-France,2017-05-14,315
3525,Île-de-France,2017-05-21,343
3526,Île-de-France,2017-05-28,281
3527,Île-de-France,2017-06-04,372
3528,Île-de-France,2017-06-11,360
3529,Île-de-France,2017-06-18,478
3530,Île-de-France,2017-06-25,313
3531,Île-de-France,2017-07-02,357
3532,Île-de-France,2017-07-09,475
3533,Île-de-France,2017-07-16,402
3534,Île-de-France,2017-07-23,477
3535,Île-de-France,2017-07-30,363
3536,Île-de-France,2017-08-06,303
3537,Île-de-France,2017-08-13,398
3538,Île-de-France,2017-08-20,332
3539,Île-de-France,2017-08-27,421
3540,Île-de-France,2017-09-03,393
3541,Île-de-France,2017-09-10,339
3542,Île-de-France,2017-09-17,266
3543,Île-de-France,2017-09-24,266
3544,Île-de-France,2017-10-01,425
3545,Île-de-France,2017-10-08,324
3546,Île-de-France,2017-10-15,453
3547,Île-de-France,2017-10-22,350
3548,Île-de-France,2017-10-29,349
3549,Île-de-France,2017-11-05,375
3550,Île-de-France,2017-11-12,324
3551,Île-de-France,2017-11-19,363
3552,Île-de-France,2017-11-26,339
3553,Île-de-France,2017-12-03,364
3554,Île-de-France,2017-12-10,318
3555,Île-de-France,2017-12-17,359
3556,Île-de-France,2017-12-24,355
3557,Île-de-France,2017-12-31,354
3558,Île-de-France,2018-01-07,348
3559,Île-de-France,2018-01-14,393
3560,Île-de-France,2018-01-21,318
3561,Île-de-France,2018-01-28,321
3562,Île-de-France,2018-02-04,325
3563,Île-de-France,2018-02-11,288
3564,Île-de-France,2018-02-18,326
3565,Île-de-France,2018-02-25,388
3566,Île-de-France,2018-03-04,321
3567,Île-de-France,2018-03-11,415
3568,Île-de-France,2018-03-18,304
3569,Île-de-France,2018-03-25,277
3570,Île-de-France,2018-04-01,360
3571,Île-de-France,2018-04-08,210
3572,Île-de-France,2018-04-15,250
3573,Île-de-France,2018-04-22,285
3574,Île-de-France,2018-04-29,352
3575,Île-de-France,2018-05-06,265
3576,Île-de-France,2018-05-13,244
3577,Île-de-France,2018-05-20,272
3578,Île-de-France,2018-05-27,291
3579,Île-de-France,2018-06-03,331
3580,Île-de-France,2018-06-10,336
3581,Île-de-France,2018-06-17,290
3582,Île-de-France,2018-06-24,332
3583,Île-de-France,2018-07-01,307
3584,Île-de-France,2018-07-08,418
3585,Île-de-France,2018-07-15,344
3586,Île-de-France,2018-07-22,423
3587,Île-de-France,2018-07-29,345
3588,Île-de-France,2018-08-05,343
3589,Île-de-France,2018-08-12,319
3590,Île-de-France,2018-08-19,347
3591,Île-de-France,2018-08-26,284
3592,Île-de-France,2018-09-02,380
3593,Île-de-France,2018-09-09,383
3594,Île-de-France,2018-09-16,382
3595,Île-de-France,2018-09-23,381
3596,Île-de-France,2018-09-30,382
3597,Île-de-France,2018-10-07,385
3598,Île-de-France,2018-10-14,375
3599,Île-de-France,2018-10-21,420
3600,Île-de-France,2018-10-28,272
3601,Île-de-France,2018-11-04,352
3602,Île-de-France,2018-11-11,288
3603,Île-de-France,2018-11-18,359
3604,Île-de-France,2018-11-25,246
3605,Île-de-France,2018-12-02,331
3606,Île-de-France,2018-12-09,335
3607,Île-de-France,2018-12-16,344
3608,Île-de-France,2018-12-23,331
3609,Île-de-France,2018-12-30,263
3610,Île-de-France,2019-01-06,317
3611,Île-de-France,2019-01-13,241
3612,Île-de-France,2019-01-20,385
3613,Île-de-France,2019-01-27,291
3614,Île-de-France,2019-02-03,296
3615,Île-de-France,2019-02-10,322
3616,Île-de-France,2019-02-17,342
3617,Île-de-France,2019-02-24,325
3618,Île-de-France,2019-03-03,327
3619,Île-de-France,2019-03-10,362
3620,Île-de-France,2019-03-17,286
3621,Île-de-France,2019-03-24,414
3622,Île-de-France,2019-03-31,313
3623,Île-de-France,2019-04-07,325
3624,Île-de-France,2019-04-14,287
3625,Île-de-France,2019-04-21,345
3626,Île-de-France,2019-04-28,305
3627,Île-de-France,2019-05-05,282
3628,Île-de-France,2019-05-12,358
3629,Île-de-France,2019-05-19,358
3630,Île-de-France,2019-05-26,326
3631,Île-de-France,2019-06-02,338
3632,Île-de-France,2019-06-09,381
3633,Île-de-France,2019-06-16,391
3634,Île-de-France,2019-06-23,389
3635,Île-de-France,2019-06-30,380
3636,Île-de-France,2019-07-07,402
3637,Île-de-France,2019-07-14,423
3638,Île-de-France,2019-07-21,444
3639,Île-de-France,2019-07-28,341
3640,Île-de-France,2019-08-04,282
3641,Île-de-France,2019-08-11,378
3642,Île-de-France,2019-08-18,380
3643,Île-de-France,2019-08-25,371
3644,Île-de-France,2019-09-01,379
3645,Île-de-France,2019-09-08,408
3646,Île-de-France,2019-09-15,315
3647,Île-de-France,2019-09-22,415
3648,Île-de-France,2019-09-29,248
3649,Île-de-France,2019-10-06,247
3650,Île-de-France,2019-10-13,365
3651,Île-de-France,2019-10-20,291
3652,Île-de-France,2019-10-27,312
3653,Île-de-France,2019-11-03,355
3654,Île-de-France,2019-11-10,465
3655,Île-de-France,2019-11-17,278
3656,Île-de-France,2019-11-24,362
3657,Île-de-France,2019-12-01,321
3658,Île-de-France,2019-12-08,238
3659,Île-de-France,2019-12-15,160
3660,Île-de-France,2019-12-22,180
3661,Île-de-France,2019-12-29,176
3662,Île-de-France,2020-01-05,285
3663,Île-de-France,2020-01-12,191
3664,Île-de-France,2020-01-19,200
3665,Île-de-France,2020-01-26,300
3666,Île-de-France,2020-02-02,322
3667,Île-de-France,2020-02-09,351
3668,Île-de-France,2020-02-16,326
3669,Île-de-France,2020-02-23,361
3670,Île-de-France,2020-03-01,357
3671,Île-de-France,2020-03-08,294
3672,Île-de-France,2020-03-15,274
3673,Île-de-France,2020-03-22,21
3674,Île-de-France,2020-03-29,5
3675,Île-de-France,2020-04-05,1
3676,Île-de-France,2020-04-12,3
3677,Île-de-France,2020-04-19,0
3678,Île-de-France,2020-04-26,0
3679,Île-de-France,2020-05-03,0
3680,Île-de-France,2020-05-10,0
3681,Île-de-France,2020-05-17,55
3682,Île-de-France,2020-05-24,75
3683,Île-de-France,2020-05-31,147
3684,Île-de-France,2020-06-07,95
3685,Île-de-France,2020-06-14,104
3686,Île-de-France,2020-06-21,154
3687,Île-de-France,2020-06-28,139
3688,Île-de-France,2020-07-05,176
3689,Île-de-France,2020-07-12,224
3690,Île-de-France,2020-07-19,241
3691,Île-de-France,2020-07-26,197
3692,Île-de-France,2020-08-02,216
3693,Île-de-France,2020-08-09,194
3694,Île-de-France,2020-08-16,185
3695,Île-de-France,2020-08-23,213
3696,Île-de-France,2020-08-30,248
3697,Île-de-France,2020-09-06,191
3698,Île-de-France,2020-09-13,211
3699,Île-de-France,2020-09-20,203
3700,Île-de-France,2020-09-27,210
3701,Île-de-France,2020-10-04,203
3702,Île-de-France,2020-10-11,159
3703,Île-de-France,2020-10-18,210
3704,Île-de-France,2020-10-25,196
3705,Île-de-France,2020-11-01,218
3706,Île-de-France,2020-11-08,118
3707,Île-de-France,2020-11-15,62
3708,Île-de-France,2020-11-22,62
3709,Île-de-France,2020-11-29,82
3710,Île-de-France,2020-12-06,92
3711,Île-de-France,2020-12-13,101
3712,Île-de-France,2020-12-20,188
3713,Île-de-France,2020-12-27,166
3714,Île-de-France,2021-01-03,153
3715,Île-de-France,2021-01-10,157
3716,Île-de-France,2021-01-17,152
3717,Île-de-France,2021-01-24,161
3718,Île-de-France,2021-01-31,133
3719,Île-de-France,2021-02-07,134
3720,Île-de-France,2021-02-14,120
3721,Île-de-France,2021-02-21,151
3722,Île-de-France,2021-02-28,203
3723,Île-de-France,2021-03-07,183
3724,Île-de-France,2021-03-14,166
3725,Île-de-France,2021-03-21,137
3726,Île-de-France,2021-03-28,141
3727,Île-de-France,2021-04-04,149
3728,Île-de-France,2021-04-11,126
3729,Île-de-France,2021-04-18,90
3730,Île-de-France,2021-04-25,115
3731,Île-de-France,2021-05-02,88
3732,Île-de-France,2021-05-09,146
3733,Île-de-France,2021-05-16,155
3734,Île-de-France,2021-05-23,200
3735,Île-de-France,2021-05-30,168
3736,Île-de-France,2021-06-06,152
3737,Île-de-France,2021-06-13,207
3738,Île-de-France,2021-06-20,220
3739,Île-de-France,2021-06-27,226
3740,Île-de-France,2021-07-04,221
3741,Île-de-France,2021-07-11,261
3742,Île-de-France,2021-07-18,205
3743,Île-de-France,2021-07-25,227
3744,Île-de-France,2021-08-01,217
3745,Île-de-France,2021-08-08,196
3746,Île-de-France,2021-08-15,226
3747,Île-de-France,2021-08-22,238
3748,Île-de-France,2021-08-29,240
3749,Île-de-France,2021-09-05,253
3750,Île-de-France,2021-09-12,215
3751,Île-de-France,2021-09-19,250
3752,Île-de-France,2021-09-26,159
3753,Île-de-France,2021-10-03,292
3754,Île-de-France,2021-10-10,222
3755,Île-de-France,2021-10-17,279
3756,Île-de-France,2021-10-24,227
3757,Île-de-France,2021-10-31,197
